198,17,0.3125,0.438542,0.0636719,0.397917,0.728027,-1,-1,-1
198,16,0.858984,0.479948,0.0539062,0.256771,0.846191,-1,-1,-1
198,15,0.200391,0.377083,0.0921875,0.469792,0.841309,-1,-1,-1
199,17,0.31416,0.445833,0.0615234,0.390625,0.720703,-1,-1,-1
199,16,0.857813,0.479948,0.0546875,0.256771,0.853516,-1,-1,-1
199,15,0.201074,0.379167,0.0923828,0.46875,0.853516,-1,-1,-1
200,18,0.316016,0.430469,0.0574219,0.193229,0.142212,-1,-1,-1
200,17,0.313477,0.43776,0.0625,0.401563,0.716309,-1,-1,-1
200,16,0.857813,0.479688,0.053125,0.257292,0.845703,-1,-1,-1
200,15,0.201953,0.383333,0.0914062,0.464583,0.856934,-1,-1,-1
201,18,0.315332,0.43099,0.0583985,0.185937,0.313232,-1,-1,-1
201,17,0.313574,0.444271,0.0619141,0.394792,0.719727,-1,-1,-1
201,16,0.857422,0.480729,0.0539063,0.25625,0.839355,-1,-1,-1
201,15,0.202734,0.382031,0.0921875,0.473438,0.861816,-1,-1,-1
202,18,0.317969,0.43099,0.0566406,0.179688,0.4021,-1,-1,-1
202,17,0.314844,0.522656,0.0601563,0.323437,0.686523,-1,-1,-1
202,16,0.85625,0.480729,0.053125,0.25625,0.822266,-1,-1,-1
202,15,0.20293,0.375781,0.0921875,0.483854,0.857422,-1,-1,-1
203,18,0.31875,0.430469,0.0570313,0.184896,0.281006,-1,-1,-1
203,17,0.314355,0.464583,0.0619141,0.3875,0.645996,-1,-1,-1
203,16,0.854688,0.480208,0.0546875,0.257292,0.832031,-1,-1,-1
203,15,0.201367,0.375,0.0941406,0.489583,0.859863,-1,-1,-1
204,17,0.314551,0.438542,0.0630859,0.4125,0.690918,-1,-1,-1
204,16,0.854688,0.480469,0.0546875,0.257813,0.824707,-1,-1,-1
204,15,0.198828,0.367708,0.096875,0.501042,0.849121,-1,-1,-1
205,17,0.313086,0.43151,0.0660156,0.418229,0.773438,-1,-1,-1
205,16,0.851953,0.480208,0.0554687,0.258333,0.824707,-1,-1,-1
205,15,0.2,0.366276,0.096875,0.49974,0.852539,-1,-1,-1
206,17,0.313477,0.428646,0.0660156,0.419792,0.739746,-1,-1,-1
206,16,0.85,0.478906,0.059375,0.258854,0.82959,-1,-1,-1
206,15,0.200293,0.363542,0.0970703,0.505208,0.852539,-1,-1,-1
207,17,0.313086,0.426302,0.0671875,0.424479,0.742188,-1,-1,-1
207,16,0.848437,0.478906,0.0609375,0.258854,0.847168,-1,-1,-1
207,15,0.199512,0.363802,0.0986328,0.507812,0.842773,-1,-1,-1
208,17,0.311426,0.423698,0.0693359,0.427604,0.781738,-1,-1,-1
208,16,0.847656,0.479688,0.0609375,0.258333,0.837402,-1,-1,-1
208,15,0.197852,0.364193,0.101953,0.508073,0.842773,-1,-1,-1
209,17,0.312207,0.422917,0.0693359,0.427083,0.773438,-1,-1,-1
209,16,0.844922,0.479167,0.0632812,0.258333,0.842285,-1,-1,-1
209,15,0.198047,0.360156,0.101953,0.515104,0.84082,-1,-1,-1
210,17,0.312207,0.421615,0.0693359,0.429688,0.756836,-1,-1,-1
210,16,0.844531,0.479167,0.0640625,0.258333,0.834473,-1,-1,-1
210,15,0.198877,0.358333,0.100293,0.51875,0.835449,-1,-1,-1
211,17,0.312109,0.41875,0.0703125,0.434375,0.688965,-1,-1,-1
211,16,0.842578,0.479688,0.0648438,0.257292,0.842773,-1,-1,-1
211,15,0.197168,0.358203,0.101758,0.522135,0.822266,-1,-1,-1
212,18,0.319434,0.415885,0.0611328,0.205729,0.259033,-1,-1,-1
212,17,0.312305,0.417448,0.0691406,0.452604,0.609863,-1,-1,-1
212,16,0.842578,0.479688,0.0648438,0.257292,0.854004,-1,-1,-1
212,15,0.195068,0.359505,0.10127,0.521615,0.8125,-1,-1,-1
213,18,0.319629,0.417708,0.0607422,0.20625,0.315918,-1,-1,-1
213,17,0.311426,0.41875,0.0701172,0.459375,0.663086,-1,-1,-1
213,16,0.841016,0.479948,0.0648438,0.256771,0.861816,-1,-1,-1
213,15,0.195605,0.366667,0.0986328,0.515625,0.79834,-1,-1,-1
214,18,0.320312,0.419531,0.0585938,0.198438,0.351318,-1,-1,-1
214,17,0.311914,0.42474,0.0695313,0.454688,0.710449,-1,-1,-1
214,16,0.841797,0.48151,0.0632812,0.255729,0.857422,-1,-1,-1
214,15,0.194922,0.364583,0.0996094,0.519792,0.816406,-1,-1,-1
215,18,0.319141,0.422135,0.0585938,0.193229,0.256836,-1,-1,-1
215,17,0.311719,0.429948,0.0699219,0.450521,0.722168,-1,-1,-1
215,16,0.841797,0.48125,0.0632812,0.25625,0.860352,-1,-1,-1
215,15,0.195508,0.365885,0.0988281,0.528646,0.77832,-1,-1,-1
216,18,0.321875,0.421615,0.0535156,0.179687,0.234375,-1,-1,-1
216,17,0.313184,0.429427,0.0681641,0.451563,0.716797,-1,-1,-1
216,16,0.840625,0.48151,0.0609375,0.255729,0.82959,-1,-1,-1
216,15,0.193994,0.364583,0.0995117,0.534375,0.752441,-1,-1,-1
217,18,0.32041,0.421354,0.0552734,0.196875,0.170532,-1,-1,-1
217,17,0.311328,0.429948,0.0699219,0.452604,0.732422,-1,-1,-1
217,16,0.838672,0.48151,0.0632813,0.255729,0.842285,-1,-1,-1
217,15,0.189404,0.363802,0.100879,0.541146,0.794922,-1,-1,-1
218,18,0.323828,0.418229,0.0472656,0.15625,0.295166,-1,-1,-1
218,17,0.315527,0.424219,0.0650391,0.370312,0.238403,-1,-1,-1
218,16,0.838672,0.48151,0.0632813,0.251562,0.763184,-1,-1,-1
218,15,0.190186,0.358333,0.0977539,0.301042,0.395752,-1,-1,-1
220,18,0.314844,0.413021,0.0597656,0.195833,0.39209,-1,-1,-1
221,19,0.872266,0.372917,0.0679687,0.117708,0.154297,-1,-1,-1
221,18,0.314355,0.409375,0.0619141,0.202083,0.385498,-1,-1,-1
222,18,0.313965,0.40625,0.0611328,0.20625,0.284668,-1,-1,-1
222,17,0.306934,0.404167,0.074414,0.49375,0.403076,-1,-1,-1
222,15,0.170801,0.354948,0.110742,0.546354,0.770508,-1,-1,-1
229,18,0.305762,0.409635,0.0736328,0.199479,0.191162,-1,-1,-1
368,22,0.395703,0.491667,0.0429688,0.203125,0.59375,-1,-1,-1
369,25,0.441016,0.485156,0.0601563,0.229688,0.586426,-1,-1,-1
369,24,0.423438,0.486458,0.0367188,0.207292,0.326172,-1,-1,-1
369,23,0.478516,0.467188,0.0492188,0.270833,0.5,-1,-1,-1
369,22,0.396875,0.491406,0.0414063,0.198438,0.555176,-1,-1,-1
370,25,0.44375,0.490365,0.059375,0.223437,0.354004,-1,-1,-1
370,24,0.423828,0.488542,0.0359375,0.203125,0.350586,-1,-1,-1
370,22,0.396289,0.49349,0.0417969,0.196354,0.522461,-1,-1,-1
371,25,0.445312,0.488021,0.05625,0.222917,0.342773,-1,-1,-1
371,24,0.424414,0.489323,0.0355469,0.202604,0.395752,-1,-1,-1
371,23,0.473828,0.456771,0.059375,0.2875,0.407715,-1,-1,-1
371,22,0.396777,0.492969,0.0376953,0.195313,0.546875,-1,-1,-1
372,25,0.448633,0.485938,0.0511719,0.223958,0.38623,-1,-1,-1
372,24,0.423633,0.488802,0.0355469,0.203646,0.383057,-1,-1,-1
372,23,0.475586,0.45651,0.0535156,0.280729,0.523926,-1,-1,-1
372,22,0.396582,0.492969,0.0373047,0.195313,0.526367,-1,-1,-1
373,26,0.510352,0.433333,0.0917969,0.392708,0.745117,-1,-1,-1
373,25,0.448438,0.482813,0.0515625,0.227083,0.404053,-1,-1,-1
373,24,0.422266,0.495573,0.0335938,0.198437,0.322021,-1,-1,-1
373,23,0.473828,0.452083,0.0554687,0.286458,0.520508,-1,-1,-1
373,22,0.398047,0.495052,0.0390625,0.193229,0.498047,-1,-1,-1
374,26,0.516602,0.435156,0.0855469,0.400521,0.699219,-1,-1,-1
374,25,0.45,0.484635,0.0546875,0.228646,0.148804,-1,-1,-1
374,24,0.41875,0.496354,0.0382812,0.194792,0.427979,-1,-1,-1
374,23,0.471289,0.453385,0.0621094,0.286979,0.699707,-1,-1,-1
374,22,0.396973,0.493229,0.0396484,0.196875,0.523926,-1,-1,-1
375,26,0.517969,0.435417,0.0859375,0.396875,0.763184,-1,-1,-1
375,24,0.419141,0.498698,0.0375,0.194271,0.504883,-1,-1,-1
375,23,0.471875,0.457552,0.0617188,0.282813,0.737793,-1,-1,-1
375,22,0.398145,0.495573,0.0365234,0.190104,0.533691,-1,-1,-1
376,28,0.368359,0.498958,0.040625,0.198958,0.182373,-1,-1,-1
376,27,0.596094,0.391667,0.113281,0.563542,0.65918,-1,-1,-1
376,26,0.521484,0.434635,0.0835938,0.395312,0.714355,-1,-1,-1
376,24,0.421094,0.496875,0.0335937,0.191667,0.453125,-1,-1,-1
376,23,0.473047,0.454427,0.0601563,0.284896,0.668945,-1,-1,-1
376,22,0.397559,0.495313,0.0345703,0.189583,0.542969,-1,-1,-1
377,25,0.435352,0.488542,0.0605469,0.217708,0.140381,-1,-1,-1
377,24,0.423438,0.496094,0.0359375,0.191146,0.2854,-1,-1,-1
377,23,0.468359,0.46901,0.059375,0.270313,0.415527,-1,-1,-1
377,22,0.397754,0.493229,0.0365234,0.190625,0.437988,-1,-1,-1
378,28,0.366504,0.500521,0.0380859,0.190625,0.150513,-1,-1,-1
378,24,0.422852,0.496875,0.0371094,0.189583,0.281982,-1,-1,-1
378,23,0.468164,0.479167,0.0574219,0.259375,0.368652,-1,-1,-1
378,22,0.398633,0.493229,0.0355469,0.186458,0.461182,-1,-1,-1
379,28,0.368457,0.502083,0.0357422,0.194792,0.264404,-1,-1,-1
379,26,0.520117,0.429948,0.0894531,0.415104,0.734375,-1,-1,-1
379,24,0.424414,0.498958,0.0339844,0.184375,0.32666,-1,-1,-1
379,23,0.471289,0.510677,0.0527344,0.230729,0.432861,-1,-1,-1
379,22,0.398828,0.492969,0.0320313,0.182813,0.55957,-1,-1,-1
380,28,0.370801,0.498698,0.0365234,0.198438,0.324463,-1,-1,-1
380,27,0.614648,0.392708,0.100391,0.575,0.230225,-1,-1,-1
380,26,0.520508,0.429427,0.0871094,0.403646,0.822266,-1,-1,-1
380,24,0.422852,0.499219,0.0308594,0.186979,0.417725,-1,-1,-1
380,23,0.471289,0.49401,0.0511719,0.243229,0.489502,-1,-1,-1
380,22,0.398828,0.495573,0.0304688,0.181771,0.566895,-1,-1,-1
381,28,0.368652,0.49974,0.0376953,0.198437,0.354492,-1,-1,-1
381,26,0.520312,0.427083,0.0875,0.409375,0.608887,-1,-1,-1
381,24,0.424805,0.497917,0.0332031,0.186458,0.414551,-1,-1,-1
381,23,0.46543,0.479427,0.0566407,0.255729,0.582031,-1,-1,-1
381,22,0.399316,0.492448,0.0294922,0.185937,0.554199,-1,-1,-1
382,28,0.369141,0.501302,0.0355469,0.195312,0.272705,-1,-1,-1
382,24,0.423438,0.497656,0.0335937,0.185938,0.41333,-1,-1,-1
382,23,0.459766,0.479688,0.0617187,0.253125,0.642578,-1,-1,-1
382,22,0.399121,0.493229,0.0298828,0.1875,0.533691,-1,-1,-1
383,28,0.372168,0.497917,0.0376953,0.198958,0.144409,-1,-1,-1
383,27,0.61582,0.388542,0.108984,0.589583,0.567871,-1,-1,-1
383,26,0.516797,0.423698,0.0921875,0.413021,0.82666,-1,-1,-1
383,24,0.421875,0.498438,0.0359375,0.184375,0.54248,-1,-1,-1
383,23,0.462109,0.495833,0.0578125,0.236458,0.515137,-1,-1,-1
383,22,0.399121,0.495833,0.027539,0.185417,0.398682,-1,-1,-1
385,31,0.313086,0.439583,0.0628906,0.388542,0.753906,-1,-1,-1
385,30,0.862109,0.478906,0.0539063,0.258854,0.845703,-1,-1,-1
385,29,0.202734,0.374479,0.0910156,0.470833,0.862793,-1,-1,-1
386,31,0.312012,0.439583,0.0642578,0.388542,0.799805,-1,-1,-1
386,30,0.860547,0.478906,0.0539063,0.258854,0.845703,-1,-1,-1
386,29,0.201367,0.372917,0.0917969,0.477083,0.855957,-1,-1,-1
387,31,0.312207,0.43776,0.0646484,0.391146,0.788086,-1,-1,-1
387,30,0.860156,0.478906,0.0546875,0.258854,0.843262,-1,-1,-1
387,29,0.199561,0.376042,0.093457,0.476042,0.849609,-1,-1,-1
388,31,0.311621,0.4375,0.0650391,0.390625,0.774414,-1,-1,-1
388,30,0.859375,0.479688,0.0546875,0.258333,0.847656,-1,-1,-1
388,29,0.199463,0.373958,0.0932617,0.475,0.837402,-1,-1,-1
389,31,0.311523,0.439323,0.0652344,0.390104,0.790039,-1,-1,-1
389,30,0.858594,0.479948,0.0546875,0.256771,0.846191,-1,-1,-1
389,29,0.199609,0.374219,0.0933594,0.474479,0.844727,-1,-1,-1
390,31,0.3125,0.438542,0.0636719,0.397917,0.728027,-1,-1,-1
390,30,0.858984,0.479948,0.0539062,0.256771,0.846191,-1,-1,-1
390,29,0.200391,0.377083,0.0921875,0.469792,0.841309,-1,-1,-1
391,31,0.31416,0.445833,0.0615234,0.390625,0.720703,-1,-1,-1
391,30,0.857813,0.479948,0.0546875,0.256771,0.853516,-1,-1,-1
391,29,0.201074,0.379167,0.0923828,0.46875,0.853516,-1,-1,-1
392,32,0.316016,0.430469,0.0574219,0.193229,0.142212,-1,-1,-1
392,31,0.313477,0.43776,0.0625,0.401563,0.716309,-1,-1,-1
392,30,0.857813,0.479688,0.053125,0.257292,0.845703,-1,-1,-1
392,29,0.201953,0.383333,0.0914062,0.464583,0.856934,-1,-1,-1
